,Link
0,http://www.va.gov
1,http://www.booktopia.com.au
2,http://www.defensenews.com
3,http://www.militaryfactory.com
4,http://www.flot.com
5,http://www.janes.com
6,http://www.indiannavy.nic.in
7,http://www.armyrecognition.com
8,http://www.va.gov
9,http://www.strategypage.com
10,http://www.f-16.net
11,http://www.legion.org
12,http://www.vetfriends.com
13,http://www.vfw.org
14,http://www.army.mil
15,http://www.woundedwarriorproject.org
16,http://www.uboat.net
17,http://www.defense-aerospace.com
18,http://www.intrepidmuseum.org
19,http://www.dav.org
20,http://www.iiss.org
21,http://www.spacewar.com
22,http://www.museumofflight.org
23,http://www.setp.org
24,http://www.rusi.org
25,http://www.ipcs.org
26,http://www.vvmf.org
27,http://www.eliteukforces.info
28,http://www.hadit.com
29,http://www.sofmag.com
30,http://www.defense-update.com
31,http://www.intelligenceonline.com
32,http://www.ocfusa.org
33,http://www.militaryspouse.com
34,http://www.armchairgeneral.com
35,http://www.arlingtoncemetery.mil
36,http://www.ec47.com
37,http://www.sr-71.org
38,http://www.calvet.ca.gov
39,http://www.militaryyearbookproject.com
40,http://www.missioncontinues.org
41,http://www.taonline.com
42,http://www.vva.org
43,http://www.socom.mil
44,http://www.defensedaily.com
45,http://www.dreadnoughtproject.org
46,http://www.smi-online.co.uk
47,http://www.smallarmssurvey.org
48,http://www.bradley-morris.com
49,http://www.specialtactics.com
