,Link
0,http://www.gatesfoundation.org
1,http://www.computerhistory.org
2,http://www.kurzweilai.net
3,http://www.stallman.org
4,http://www.brlcad.org
5,http://www.oldcomputers.net
6,http://www.paulallen.com
7,http://www.thocp.net
8,http://www.moore.org
9,http://www.allaboutstevejobs.com
10,http://www.umn.edu
11,http://www.woz.org
12,http://www.computernostalgia.net
13,http://www.singularity.com
14,http://www.emeagwali.com
15,http://www.papert.org
16,http://www.digitalresearch.biz
17,http://www.bricklin.com
18,http://www.pc-history.org
19,http://www.thecorememory.com
20,http://www.nomodes.com
21,http://www.charlesinspace.com
22,http://www.zib.de
23,http://www.kurzweiltech.com
24,http://www.eingang.org
25,http://www.rayandterry.com
26,http://www.gracehopper.org
27,http://www.stanford.edu
28,http://www.gnu.org
29,http://www.invisiblerevolution.net
30,http://www.fantastic-voyage.net
31,http://www.naur.com
32,http://www.weather-dimensions.com
