,Link
0,http://www.symbolab.com
1,http://www.psu.edu
2,http://www.worldwidescience.org
3,http://www.thesciencedictionary.com
4,http://www.scicurve.com
5,http://www.pasteref.com
6,http://www.pubpsych.eu
7,http://www.microsoft.com
8,http://www.thomsonreuters.com
9,http://www.ojose.com
10,http://www.science-advisor.net
11,http://www.scientillion.com
