,Link
0,http://www.entrepreneur.com
1,http://www.fastcompany.com
2,http://www.hbr.org
3,http://www.mckinsey.com
4,http://www.pwc.com
5,http://www.pmi.org
6,http://www.harvard.edu
7,http://www.bcg.com
8,http://www.cio.com
9,http://www.bain.com
10,http://www.agilecrm.com
11,http://www.nttdata.com
12,http://www.projectmanager.com
13,http://www.isaca.org
14,http://www.aom.org
15,http://www.projectmanagement.com
16,http://www.briantracy.com
17,http://www.hult.edu
18,http://www.industryweek.com
19,http://www.mit.edu
20,http://www.ceibs.edu
21,http://www.em-lyon.com
22,http://www.boozallen.com
23,http://www.ubc.ca
24,http://www.td.org
25,http://www.informationweek.com
26,http://www.lek.com
27,http://www.projectsmart.co.uk
28,http://www.acm.org
29,http://www.manh.com
30,http://www.yorku.ca
31,http://www.atkearney.com
32,http://www.hec.edu
33,http://www.franklincovey.com
34,http://www.rolandberger.com
35,http://www.amanet.org
36,http://www.12manage.com
37,http://www.ccl.org
38,http://www.gtnexus.com
39,http://www.strategicmanagementinsight.com
40,http://www.theknowledgeacademy.com
41,http://www.grantthornton.com
42,http://www.icmrindia.org
43,http://www.clicksoftware.com
44,http://www.jbs.cam.ac.uk
45,http://www.business-case-analysis.com
46,http://www.ivey.uwo.ca
47,http://www.apm.org.uk
48,http://www.scottjeffrey.com
49,http://www.forio.com
