,Link
0,http://www.target.com
1,http://www.hm.com
2,http://www.costco.com
3,http://www.sears.com
4,http://www.jcpenney.com
5,http://www.michaels.com
6,http://www.guitarcenter.com
7,http://www.walmart.com
8,http://www.tjx.com
9,http://www.kmart.com
10,http://www.pacsun.com
11,http://www.worldmarket.com
12,http://www.primark.com
13,http://www.belk.com
14,http://www.dollartree.com
15,http://www.biglots.com
16,http://www.bjs.com
17,http://www.harveynichols.com
18,http://www.josbank.com
19,http://www.premiumoutlets.com
20,http://www.displays2go.com
21,http://www.dollargeneral.com
22,http://www.athome.com
23,http://www.ikea-usa.com
24,http://www.dressbarn.com
25,http://www.steinmart.com
26,http://www.7-eleven.com
27,http://www.radioshack.com
28,http://www.itoyokado.co.jp
29,http://www.epicor.com
30,http://www.shopko.com
31,http://www.nrf.com
32,http://www.familydollar.com
33,http://www.sheetz.com
34,http://www.wawa.com
35,http://www.speedway.com
36,http://www.jda.com
37,http://www.tescolotus.com
38,http://www.ollies.us
39,http://www.acmoore.com
40,http://www.thelimited.com
41,http://www.chainstoreage.com
42,http://www.caseys.com
43,http://www.catofashions.com
44,http://www.verdict.co.uk
45,http://www.verifone.com
46,http://www.tuesdaymorning.com
47,http://www.kwiktrip.com
48,http://www.ingenico.com
49,http://www.asmnet.com
