,Link
0,http://www.archives.gov
1,http://www.nationalarchives.gov.uk
2,http://www.uspto.gov
3,http://www.mo.gov
4,http://www.nd.edu
5,http://www.nb.no
6,http://www.collectionscanada.gc.ca
7,http://www.naa.gov.au
8,http://www.libertyellisfoundation.org
9,http://www.mnhs.org
10,http://www.nationalarchives.ie
11,http://www.nas.gov.sg
12,http://www.archivists.org
13,http://www.aiim.org
14,http://www.maryland.gov
15,http://www.sa.dk
16,http://www.kshs.org
17,http://www.natlib.govt.nz
18,http://www.dublincore.org
19,http://www.anthologyfilmarchives.org
20,http://www.nfsa.gov.au
21,http://www.socialhistory.org
22,http://www.alabama.gov
23,http://www.gwu.edu
24,http://www.si.edu
25,http://www.cio.gov
26,http://www.ucla.edu
27,http://www.eqms.co.uk
28,http://www.countyrecords.com
29,http://www.archives.gov.za
30,http://www.gjenvick.com
31,http://www.umich.edu
32,http://www.arma.org
33,http://www.nysed.gov
34,http://www.upenn.edu
35,http://www.open-video.org
36,http://www.archives.govt.nz
37,http://www.nationalarchives.nic.in
38,http://www.cilip.org.uk
39,http://www.archives.gov.on.ca
40,http://www.cah.utexas.edu
41,http://www.proni.gov.uk
42,http://www.wcftr.commarts.wisc.edu
43,http://www.filehold.com
44,http://www.georgiaarchives.org
45,http://www.digitalarchives.state.pa.us
46,http://www.cartoons.ac.uk
47,http://www.americanjewisharchives.org
48,http://www.mdah.state.ms.us
49,http://www.nationaalarchief.nl
