,Link
0,http://www.espn.com
1,http://www.yahoo.com
2,http://www.cbssports.com
3,http://www.livescore.com
4,http://www.bleacherreport.com
5,http://www.nbcsports.com
6,http://www.skysports.com
7,http://www.si.com
8,http://www.sbnation.com
9,http://www.deadspin.com
10,http://www.foxsports.com
11,http://www.rivals.com
12,http://www.sportingnews.com
13,http://www.nbcsports.com
14,http://www.tsn.ca
15,http://www.eurosport.com
16,http://www.active.com
17,http://www.foxsports.com.au
18,http://www.givemesport.com
19,http://www.espn.com
20,http://www.sport360.com
21,http://www.thebiglead.com
22,http://www.xscores.com
23,http://www.dallasnews.com
24,http://www.yahoo.com
25,http://www.athlonsports.com
26,http://www.yahoo.com
27,http://www.teamrankings.com
28,http://www.sportinglife.com
29,http://www.yardbarker.com
30,http://www.scout.com
31,http://www.slamonline.com
32,http://www.larrybrownsports.com
33,http://www.grantland.com
34,http://www.foxsportsasia.com
35,http://www.uni-watch.com
36,http://www.scorespro.com
37,http://www.prosportsdaily.com
38,http://www.donbest.com
39,http://www.everydayshouldbesaturday.com
40,http://www.bnqt.com
41,http://www.dohastadiumplusqatar.com
42,http://www.sloansportsconference.com
43,http://www.insidesport.com.au
44,http://www.slam.canoe.com
45,http://www.the-sports.org
46,http://www.sports123.com
47,http://www.sportsclubstats.com
48,http://www.oursportscentral.com
49,http://www.sportsspectrum.com
