,Link
0,http://www.nist.gov
1,http://www.aut.ac.ir
2,http://www.pantone.com
3,http://www.astm.org
4,http://www.fraunhofer.de
5,http://www.basf.com
6,http://www.ril.com
7,http://www.burlington.com
8,http://www.garnstudio.com
9,http://www.sgs.com
10,http://www.dow.com
11,http://www.intertek.com
12,http://www.barco.com
13,http://www.dupont.com
14,http://www.cimb.com
15,http://www.fabindia.com
16,http://www.csir.co.za
17,http://www.splav.ru
18,http://www.pendleton-usa.com
19,http://www.bayer.com
20,http://www.cognex.com
21,http://www.fibre2fashion.com
22,http://www.interweave.com
23,http://www.ansi.org
24,http://www.xrite.com
25,http://www.sabic.com
26,http://www.saint-gobain.com
27,http://www.adityabirla.com
28,http://www.dmc.com
29,http://www.troteclaser.com
30,http://www.knoll.com
31,http://www.dsm.com
32,http://www.hyosung.com
33,http://www.ppg.com
34,http://www.marimekko.com
35,http://www.forbo.com
36,http://www.henkel.com
37,http://www.etro.com
38,http://www.owenscorning.com
39,http://www.voith.com
40,http://www.conocophillips.com
41,http://www.eastman.com
42,http://www.dangote-group.com
43,http://www.sewingpartsonline.com
44,http://www.itochu.co.jp
45,http://www.onlinefabricstore.net
46,http://www.datacolor.com
47,http://www.compositesworld.com
48,http://www.ccfgroup.com
49,http://www.colormatters.com
