,Link
0,http://www.newspapers.com
1,http://www.newseum.org
2,http://www.britishpathe.com
3,http://www.museum.tv
4,http://www.irishnewsarchive.com
5,http://www.vanderbilt.edu
6,http://www.newslibrary.com
7,http://www.backissuenewspapers.co.uk
8,http://www.deadmedia.org
9,http://www.scotsman.com
10,http://www.transdiffusion.org
11,http://www.sarcajc.com
12,http://www.cbc.ca
