,Link
0,http://www.google.se
1,http://www.hm.com
2,http://www.wikipedia.org
3,http://www.thomann.de
4,http://www.aftonbladet.se
5,http://www.blocket.se
6,http://www.vistaprint.com
7,http://www.expressen.se
8,http://www.svt.se
9,http://www.accorhotels.com
10,http://www.swedbank.se
11,http://www.dn.se
12,http://www.hitta.se
13,http://www.tradera.com
14,http://www.kth.se
15,http://www.dll-files.com
16,http://www.lu.se
17,http://www.hemnet.se
18,http://www.uu.se
19,http://www.svd.se
20,http://www.nordea.se
21,http://www.prisjakt.nu
22,http://www.chalmers.se
23,http://www.val.se
24,http://www.synonymer.se
25,http://www.arbetsformedlingen.se
26,http://www.gu.se
27,http://www.gp.se
28,http://www.su.se
29,http://www.adlibris.com
30,http://www.liu.se
31,http://www.eniro.se
32,http://www.ica.se
33,http://www.di.se
34,http://www.ingrammicro.com
35,http://www.umu.se
36,http://www.netonnet.se
37,http://www.eur-lex.europa.eu
38,http://www.handelsbanken.se
39,http://www.smhi.se
40,http://www.idg.se
41,http://www.cdon.se
42,http://www.europarl.europa.eu
43,http://www.kjell.com
44,http://www.webhallen.com
45,http://www.tv.nu
46,http://www.stockholm.se
47,http://www.bokus.com
48,http://www.sydsvenskan.se
49,http://www.sj.se
