,Link
0,http://www.gdansk.pl
1,http://www.wikipedia.org
2,http://www.wiktionary.org
3,http://www.czetnica.org
4,http://www.kwidzinski.eu
5,http://www.linuxcsb.org
6,http://www.cassubia-dictionary.com
7,http://www.zymk.net
