,Link
0,http://www.livescience.com
1,http://www.sciencedaily.com
2,http://www.space.com
3,http://www.phys.org
4,http://www.sciencealert.com
5,http://www.nationalgeographic.com
6,http://www.earthsky.org
7,http://www.eurekalert.org
8,http://www.universetoday.com
9,http://www.nextbigfuture.com
10,http://www.zmescience.com
11,http://www.singularityhub.com
12,http://www.mongabay.com
13,http://www.scienceblogs.com
14,http://www.futurity.org
15,http://www.labroots.com
16,http://www.sciencefriday.com
17,http://www.sci-news.com
18,http://www.scidev.net
19,http://www.scitechdaily.com
20,http://www.redorbit.com
21,http://www.motls.blogspot.com
22,http://www.scienceblog.com
23,http://www.labspaces.net
24,http://www.impactlab.net
25,http://www.natureworldnews.com
26,http://www.whyfiles.org
27,http://www.labnews.co.uk
28,http://www.esciencenews.com
29,http://www.walkingrandomly.com
30,http://www.brightsurf.com
31,http://www.alphagalileo.org
32,http://www.realdoctorstu.com
33,http://www.universityherald.com
34,http://www.science360.gov
35,http://www.myscience.org
36,http://www.scienceworldreport.com
37,http://www.scienceupdate.com
38,http://www.mrscienceshow.com
39,http://www.twis.org
40,http://www.sciencenewsdaily.org
41,http://www.ideonexus.com
42,http://www.sciencespacerobots.com
43,http://www.futurepundit.com
44,http://www.blog.thingswedontknow.com
45,http://www.sciguru.org
46,http://www.sciscoop.com
47,http://www.isciencetimes.com
48,http://www.blog.researchgate.net
49,http://www.abitofscience.com
