,Link
0,http://www.blackboard.com
1,http://www.udemy.com
2,http://www.cambridge.org
3,http://www.mit.edu
4,http://www.coursera.org
5,http://www.harvard.edu
6,http://www.stanford.edu
7,http://www.ecollege.com
8,http://www.edx.org
9,http://www.psu.edu
10,http://www.berkeley.edu
11,http://www.oup.com
12,http://www.iitm.ac.in
13,http://www.thoughtco.com
14,http://www.ed.gov
15,http://www.umich.edu
16,http://www.cornell.edu
17,http://www.turnitin.com
18,http://www.purdue.edu
19,http://www.wisc.edu
20,http://www.sjtu.edu.cn
21,http://www.illinois.edu
22,http://www.nyu.edu
23,http://www.columbia.edu
24,http://www.utoronto.ca
25,http://www.howstuffworks.com
26,http://www.utexas.edu
27,http://www.ucla.edu
28,http://www.lynda.com
29,http://www.udacity.com
30,http://www.washington.edu
31,http://www.usc.edu
32,http://www.collegeboard.org
33,http://www.ets.org
34,http://www.asu.edu
35,http://www.ubc.ca
36,http://www.upenn.edu
37,http://www.cmu.edu
38,http://www.ucsd.edu
39,http://www.ukzn.ac.za
40,http://www.colorado.edu
41,http://www.ox.ac.uk
42,http://www.msu.edu
43,http://www.cuny.edu
44,http://www.usp.br
45,http://www.unc.edu
46,http://www.bu.edu
47,http://www.uci.edu
48,http://www.rutgers.edu
49,http://www.cam.ac.uk
