,Link
0,http://www.nih.gov
1,http://www.webmd.com
2,http://www.mayoclinic.org
3,http://www.myfitnesspal.com
4,http://www.psychologytoday.com
5,http://www.who.int
6,http://www.cdc.gov
7,http://www.medscape.com
8,http://www.kaiserpermanente.org
9,http://www.medlineplus.gov
10,http://www.drugs.com
11,http://www.nhs.uk
12,http://www.medicinenet.com
13,http://www.bmj.com
14,http://www.medscape.com
15,http://www.menshealth.com
16,http://www.apa.org
17,http://www.fda.gov
18,http://www.mercola.com
19,http://www.healthgrades.com
20,http://www.sdsu.edu
21,http://www.rxlist.com
22,http://www.verywellmind.com
23,http://www.self.com
24,http://www.verywellhealth.com
25,http://www.weightwatchers.com
26,http://www.kidshealth.org
27,http://www.clevelandclinic.org
28,http://www.health.com
29,http://www.fragrantica.com
30,http://www.nih.gov
31,http://www.nih.gov
32,http://www.cancer.org
33,http://www.zocdoc.com
34,http://www.nejm.org
35,http://www.verywellfit.com
36,http://www.heart.org
37,http://www.aamc.org
38,http://www.aafp.org
39,http://www.nimh.nih.gov
40,http://www.fema.gov
41,http://www.nichd.nih.gov
42,http://www.cancer.gov
43,http://www.hopkinsmedicine.org
44,http://www.clinicaltrials.gov
45,http://www.plannedparenthood.org
46,http://www.thelancet.com
47,http://www.petmd.com
48,http://www.express-scripts.com
49,http://www.niaaa.nih.gov
