,Link
0,http://www.snopes.com
1,http://www.truthorfiction.com
2,http://www.pantheon.org
3,http://www.hoaxes.org
4,http://www.americanfolklore.net
5,http://www.surlalunefairytales.com
6,http://www.fablesofaesop.com
7,http://www.nvg.org
8,http://www.hyakumonogatari.com
9,http://www.rhymes.org.uk
10,http://www.heroofcamelot.com
11,http://www.si.edu
12,http://www.cioff.org
13,http://www.ilovewerewolves.com
14,http://www.hoax-slayer.com
15,http://www.parabola.org
16,http://www.gegants.cat
17,http://www.fairytalescollection.com
18,http://www.arthurian-legend.com
19,http://www.oldrussia.net
20,http://www.faust.com
21,http://www.urbanlegendsonline.com
22,http://www.kingarthursknights.com
23,http://www.afsnet.org
24,http://www.vermontfolklifecenter.org
25,http://www.mysteriesofcanada.com
26,http://www.labyrinthos.net
27,http://www.tonightsbedtimestory.com
28,http://www.afriprov.org
29,http://www.folklore-society.com
30,http://www.picturesofwalls.com
31,http://www.boldoutlaw.com
32,http://www.citylore.org
33,http://www.uoregon.edu
34,http://www.ttu.edu
35,http://www.robinhoodlegend.com
36,http://www.arcane-archive.org
37,http://www.all-about-fairies.com
38,http://www.westernfolklife.org
39,http://www.graffitieuropa.org
40,http://www.nyfolklore.org
41,http://www.panchatantra.org
42,http://www.werewolfpage.com
43,http://www.legendofkingarthur.co.uk
44,http://www.allfolktales.com
45,http://www.haitianproverbs.com
46,http://www.arthuriana.org
47,http://www.laukart.de
48,http://www.arthuriana.co.uk
49,http://www.fsgw.org
